"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 23:01:00,177 kB/s,643 kB/s,5.22 MB/s,17.4 kB/s,1.14 kB/s,212 kB/s,8.00 MB/s
2025-04-23 23:01:04,110 kB/s,311 kB/s,3.62 MB/s,8.56 kB/s,754 B/s,151 kB/s,4.00 MB/s
2025-04-23 23:01:08,129 kB/s,422 kB/s,2.80 MB/s,14.0 kB/s,1.17 kB/s,205 kB/s,4.94 MB/s
2025-04-23 23:01:12,159 kB/s,592 kB/s,4.94 MB/s,16.3 kB/s,1.18 kB/s,151 kB/s,7.48 MB/s
2025-04-23 23:01:16,209 kB/s,688 kB/s,7.36 MB/s,23.7 kB/s,1.34 kB/s,189 kB/s,9.69 MB/s
2025-04-23 23:01:20,159 kB/s,555 kB/s,4.73 MB/s,13.8 kB/s,1.74 kB/s,171 kB/s,6.63 MB/s
2025-04-23 23:01:24,115 kB/s,317 kB/s,3.03 MB/s,8.49 kB/s,1.56 kB/s,171 kB/s,4.71 MB/s
2025-04-23 23:01:28,131 kB/s,418 kB/s,3.63 MB/s,12.5 kB/s,1.01 kB/s,168 kB/s,4.98 MB/s
2025-04-23 23:01:32,176 kB/s,642 kB/s,5.10 MB/s,20.2 kB/s,1.08 kB/s,175 kB/s,8.67 MB/s
2025-04-23 23:01:36,205 kB/s,758 kB/s,6.41 MB/s,25.2 kB/s,1.22 kB/s,199 kB/s,9.71 MB/s
2025-04-23 23:01:40,141 kB/s,375 kB/s,3.64 MB/s,9.99 kB/s,814 B/s,150 kB/s,5.57 MB/s
2025-04-23 23:01:44,107 kB/s,285 kB/s,1.96 MB/s,10.0 kB/s,1.33 kB/s,134 kB/s,3.36 MB/s
2025-04-23 23:01:48,148 kB/s,462 kB/s,4.31 MB/s,15.4 kB/s,758 B/s,166 kB/s,5.81 MB/s
2025-04-23 23:01:52,179 kB/s,662 kB/s,6.32 MB/s,21.3 kB/s,717 B/s,171 kB/s,8.46 MB/s
2025-04-23 23:01:56,189 kB/s,615 kB/s,5.75 MB/s,18.2 kB/s,1.20 kB/s,191 kB/s,8.85 MB/s
2025-04-23 23:02:00,125 kB/s,295 kB/s,2.39 MB/s,9.44 kB/s,1.51 kB/s,144 kB/s,4.98 MB/s
2025-04-23 23:02:04,129 kB/s,406 kB/s,3.16 MB/s,8.50 kB/s,998 B/s,163 kB/s,5.07 MB/s
2025-04-23 23:02:08,171 kB/s,567 kB/s,5.80 MB/s,14.8 kB/s,1.53 kB/s,179 kB/s,7.03 MB/s
2025-04-23 23:02:12,213 kB/s,613 kB/s,6.51 MB/s,18.6 kB/s,1.21 kB/s,188 kB/s,8.89 MB/s
2025-04-23 23:02:16,162 kB/s,489 kB/s,4.47 MB/s,21.0 kB/s,1.47 kB/s,202 kB/s,7.30 MB/s
2025-04-23 23:02:20,107 kB/s,381 kB/s,2.61 MB/s,12.3 kB/s,1.56 kB/s,152 kB/s,3.26 MB/s
2025-04-23 23:02:24,147 kB/s,537 kB/s,2.75 MB/s,13.8 kB/s,1.43 kB/s,153 kB/s,6.11 MB/s
2025-04-23 23:02:28,174 kB/s,641 kB/s,5.47 MB/s,22.8 kB/s,816 B/s,185 kB/s,7.14 MB/s
2025-04-23 23:02:32,170 kB/s,521 kB/s,5.59 MB/s,17.1 kB/s,992 B/s,143 kB/s,7.28 MB/s
2025-04-23 23:02:36,163 kB/s,463 kB/s,4.17 MB/s,14.7 kB/s,930 B/s,208 kB/s,6.28 MB/s
2025-04-23 23:02:40,125 kB/s,345 kB/s,3.10 MB/s,9.57 kB/s,1.29 kB/s,141 kB/s,3.76 MB/s
2025-04-23 23:02:44,169 kB/s,459 kB/s,4.38 MB/s,11.9 kB/s,1.16 kB/s,181 kB/s,6.34 MB/s
2025-04-23 23:02:48,187 kB/s,627 kB/s,5.67 MB/s,23.6 kB/s,681 B/s,185 kB/s,8.55 MB/s
2025-04-23 23:02:52,187 kB/s,617 kB/s,5.40 MB/s,18.5 kB/s,772 B/s,182 kB/s,8.64 MB/s
2025-04-23 23:02:56,127 kB/s,378 kB/s,2.74 MB/s,10.1 kB/s,1.33 kB/s,174 kB/s,5.17 MB/s
